Time,Load MW,Forecast MW,Degrees F,Day,DoW,Month,Hour
2020-04-11 15:00:00-04:00,65515,71111,59,11,5,4,15
2020-04-11 16:00:00-04:00,65814,71602,59,11,5,4,16
2020-04-11 17:00:00-04:00,67308,73156,59,11,5,4,17
2020-04-11 18:00:00-04:00,68863,74150,59,11,5,4,18
2020-04-11 19:00:00-04:00,70628,75527,59,11,5,4,19
2020-04-11 20:00:00-04:00,73160,77084,57,11,5,4,20
2020-04-11 21:00:00-04:00,71664,75766,56,11,5,4,21
2020-04-11 22:00:00-04:00,69163,73336,51,11,5,4,22
2020-04-11 23:00:00-04:00,66068,70453,50,11,5,4,23
2020-04-12 00:00:00-04:00,63880,66678,50,12,6,4,0
2020-04-12 01:00:00-04:00,62213,64837,50,12,6,4,1
2020-04-12 02:00:00-04:00,61363,63775,50,12,6,4,2
2020-04-12 03:00:00-04:00,60921,63256,49,12,6,4,3
2020-04-12 04:00:00-04:00,61216,63238,44,12,6,4,4
2020-04-12 05:00:00-04:00,62301,63746,44,12,6,4,5
2020-04-12 06:00:00-04:00,63742,64329,49,12,6,4,6
2020-04-12 07:00:00-04:00,64545,65792,50,12,6,4,7
2020-04-12 08:00:00-04:00,65839,68130,50,12,6,4,8
2020-04-12 09:00:00-04:00,66625,69525,51,12,6,4,9
2020-04-12 10:00:00-04:00,67303,69790,57,12,6,4,10
2020-04-12 11:00:00-04:00,68083,69818,58,12,6,4,11
2020-04-12 12:00:00-04:00,68329,69929,63,12,6,4,12
2020-04-12 13:00:00-04:00,66912,69357,64,12,6,4,13
2020-04-12 14:00:00-04:00,66076,68729,66,12,6,4,14
2020-04-12 15:00:00-04:00,66314,68526,67,12,6,4,15
2020-04-12 16:00:00-04:00,66925,69443,66,12,6,4,16
2020-04-12 17:00:00-04:00,67821,71188,67,12,6,4,17
2020-04-12 18:00:00-04:00,68481,72304,67,12,6,4,18
2020-04-12 19:00:00-04:00,69832,73612,65,12,6,4,19
2020-04-12 20:00:00-04:00,70815,75001,64,12,6,4,20
2020-04-12 21:00:00-04:00,68899,73221,64,12,6,4,21
2020-04-12 22:00:00-04:00,65985,70074,64,12,6,4,22
2020-04-12 23:00:00-04:00,62736,66621,63,12,6,4,23
2020-04-13 00:00:00-04:00,60218,63177,63,13,0,4,0
2020-04-13 01:00:00-04:00,58582,61389,63,13,0,4,1
2020-04-13 02:00:00-04:00,57597,60528,64,13,0,4,2
2020-04-13 03:00:00-04:00,57224,60411,59,13,0,4,3
2020-04-13 04:00:00-04:00,58219,61637,59,13,0,4,4
2020-04-13 05:00:00-04:00,60892,65003,60,13,0,4,5
2020-04-13 06:00:00-04:00,65374,70244,60,13,0,4,6
2020-04-13 07:00:00-04:00,69711,74478,61,13,0,4,7
2020-04-13 08:00:00-04:00,73313,76801,64,13,0,4,8
2020-04-13 09:00:00-04:00,75864,78170,64,13,0,4,9
2020-04-13 10:00:00-04:00,77738,79426,63,13,0,4,10
2020-04-13 11:00:00-04:00,79102,80146,63,13,0,4,11
2020-04-13 12:00:00-04:00,79739,80501,63,13,0,4,12
2020-04-13 13:00:00-04:00,79435,80522,63,13,0,4,13
2020-04-13 14:00:00-04:00,78423,79925,68,13,0,4,14
2020-04-13 15:00:00-04:00,77558,79484,68,13,0,4,15
2020-04-13 16:00:00-04:00,77131,79689,68,13,0,4,16
2020-04-13 17:00:00-04:00,77291,80713,68,13,0,4,17
2020-04-13 18:00:00-04:00,77358,81346,67,13,0,4,18
2020-04-13 19:00:00-04:00,77669,81977,65,13,0,4,19
2020-04-13 20:00:00-04:00,79060,82766,60,13,0,4,20
2020-04-13 21:00:00-04:00,76872,80376,59,13,0,4,21
2020-04-13 22:00:00-04:00,73121,76060,59,13,0,4,22
2020-04-13 23:00:00-04:00,69431,71628,54,13,0,4,23
2020-04-14 00:00:00-04:00,66287,68063,53,14,1,4,0
2020-04-14 01:00:00-04:00,64364,66318,51,14,1,4,1
2020-04-14 02:00:00-04:00,63549,65472,51,14,1,4,2
2020-04-14 03:00:00-04:00,63545,65500,46,14,1,4,3
2020-04-14 04:00:00-04:00,64665,66839,46,14,1,4,4
2020-04-14 05:00:00-04:00,67847,70465,46,14,1,4,5
2020-04-14 06:00:00-04:00,72510,76289,46,14,1,4,6
2020-04-14 07:00:00-04:00,76183,80099,45,14,1,4,7
2020-04-14 08:00:00-04:00,77756,81453,46,14,1,4,8
2020-04-14 09:00:00-04:00,78131,81910,46,14,1,4,9
2020-04-14 10:00:00-04:00,78252,82105,47,14,1,4,10
2020-04-14 11:00:00-04:00,78173,81997,53,14,1,4,11
2020-04-14 12:00:00-04:00,77498,81705,54,14,1,4,12
2020-04-14 13:00:00-04:00,76768,81090,54,14,1,4,13
2020-04-14 14:00:00-04:00,75598,80084,54,14,1,4,14
2020-04-14 15:00:00-04:00,75153,79471,54,14,1,4,15
2020-04-14 16:00:00-04:00,75572,79889,54,14,1,4,16
2020-04-14 17:00:00-04:00,77437,81334,54,14,1,4,17
2020-04-14 18:00:00-04:00,78455,82456,54,14,1,4,18
2020-04-14 19:00:00-04:00,79291,83544,54,14,1,4,19
2020-04-14 20:00:00-04:00,80855,84604,54,14,1,4,20
2020-04-14 21:00:00-04:00,79227,82253,53,14,1,4,21
2020-04-14 22:00:00-04:00,75971,78257,47,14,1,4,22
2020-04-14 23:00:00-04:00,72815,74279,46,14,1,4,23
2020-04-15 00:00:00-04:00,70392,73066,46,15,2,4,0
2020-04-15 01:00:00-04:00,68912,71565,46,15,2,4,1
2020-04-15 02:00:00-04:00,68453,70999,45,15,2,4,2
2020-04-15 03:00:00-04:00,68863,71213,45,15,2,4,3
2020-04-15 04:00:00-04:00,70312,72839,43,15,2,4,4
2020-04-15 05:00:00-04:00,73788,76802,42,15,2,4,5
2020-04-15 06:00:00-04:00,78773,82657,38,15,2,4,6
2020-04-15 07:00:00-04:00,82561,86233,38,15,2,4,7
2020-04-15 08:00:00-04:00,84570,87000,43,15,2,4,8
2020-04-15 09:00:00-04:00,84150,86491,46,15,2,4,9
2020-04-15 10:00:00-04:00,82514,85806,46,15,2,4,10
2020-04-15 11:00:00-04:00,81007,85078,47,15,2,4,11
2020-04-15 12:00:00-04:00,79982,84245,49,15,2,4,12
2020-04-15 13:00:00-04:00,78868,83144,50,15,2,4,13
2020-04-15 14:00:00-04:00,77262,81852,55,15,2,4,14
2020-04-15 15:00:00-04:00,75762,80959,55,15,2,4,15
2020-04-15 16:00:00-04:00,75718,81386,54,15,2,4,16
2020-04-15 17:00:00-04:00,76912,82918,54,15,2,4,17
2020-04-15 18:00:00-04:00,77925,84035,54,15,2,4,18
2020-04-15 19:00:00-04:00,79363,85460,54,15,2,4,19
2020-04-15 20:00:00-04:00,81788,87250,47,15,2,4,20
2020-04-15 21:00:00-04:00,80693,85173,47,15,2,4,21
2020-04-15 22:00:00-04:00,77668,81447,46,15,2,4,22
2020-04-15 23:00:00-04:00,74618,77574,46,15,2,4,23
2020-04-16 00:00:00-04:00,72198,75312,46,16,3,4,0
2020-04-16 01:00:00-04:00,70826,73913,45,16,3,4,1
2020-04-16 02:00:00-04:00,70219,73473,43,16,3,4,2
2020-04-16 03:00:00-04:00,70488,73723,43,16,3,4,3
2020-04-16 04:00:00-04:00,71866,75316,38,16,3,4,4
2020-04-16 05:00:00-04:00,75387,79141,43,16,3,4,5
2020-04-16 06:00:00-04:00,80161,84622,37,16,3,4,6
2020-04-16 07:00:00-04:00,82979,87809,38,16,3,4,7
2020-04-16 08:00:00-04:00,83255,88215,42,16,3,4,8
2020-04-16 09:00:00-04:00,82223,87323,45,16,3,4,9
2020-04-16 10:00:00-04:00,81260,86353,46,16,3,4,10
2020-04-16 11:00:00-04:00,80673,85331,47,16,3,4,11
2020-04-16 12:00:00-04:00,80164,84302,49,16,3,4,12
2020-04-16 13:00:00-04:00,79064,83062,49,16,3,4,13
2020-04-16 14:00:00-04:00,77439,81636,54,16,3,4,14
2020-04-16 15:00:00-04:00,75925,80707,55,16,3,4,15
2020-04-16 16:00:00-04:00,75410,81118,55,16,3,4,16
2020-04-16 17:00:00-04:00,76299,82691,55,16,3,4,17
2020-04-16 18:00:00-04:00,77234,83628,55,16,3,4,18
2020-04-16 19:00:00-04:00,78877,85128,50,16,3,4,19
2020-04-16 20:00:00-04:00,81698,87106,50,16,3,4,20
2020-04-16 21:00:00-04:00,80575,85174,48,16,3,4,21
2020-04-16 22:00:00-04:00,77695,81620,47,16,3,4,22
2020-04-16 23:00:00-04:00,74526,77879,46,16,3,4,23
2020-04-17 00:00:00-04:00,72133,74607,42,17,4,4,0
2020-04-17 01:00:00-04:00,71026,72978,41,17,4,4,1
2020-04-17 02:00:00-04:00,70568,72227,41,17,4,4,2
2020-04-17 03:00:00-04:00,70953,72275,41,17,4,4,3
2020-04-17 04:00:00-04:00,72483,73680,40,17,4,4,4
2020-04-17 05:00:00-04:00,75795,77135,40,17,4,4,5
2020-04-17 06:00:00-04:00,80130,82210,40,17,4,4,6
2020-04-17 07:00:00-04:00,82723,85319,40,17,4,4,7
2020-04-17 08:00:00-04:00,83097,85953,41,17,4,4,8
2020-04-17 09:00:00-04:00,82318,85430,46,17,4,4,9
2020-04-17 10:00:00-04:00,81358,84770,47,17,4,4,10
2020-04-17 11:00:00-04:00,80565,83942,49,17,4,4,11
2020-04-17 12:00:00-04:00,79866,82909,49,17,4,4,12
2020-04-17 13:00:00-04:00,79356,81677,55,17,4,4,13
2020-04-17 14:00:00-04:00,78948,80232,55,17,4,4,14
2020-04-17 15:00:00-04:00,78517,79148,55,17,4,4,15
2020-04-17 16:00:00-04:00,78853,79019,55,17,4,4,16
2020-04-17 17:00:00-04:00,79462,79619,55,17,4,4,17
2020-04-17 18:00:00-04:00,79182,79602,56,17,4,4,18
2020-04-17 19:00:00-04:00,79277,80097,55,17,4,4,19
2020-04-17 20:00:00-04:00,79859,81753,55,17,4,4,20
2020-04-17 21:00:00-04:00,77738,80265,54,17,4,4,21
2020-04-17 22:00:00-04:00,74359,77333,54,17,4,4,22
2020-04-17 23:00:00-04:00,70816,73810,49,17,4,4,23
2020-04-18 00:00:00-04:00,67930,69441,49,18,5,4,0
2020-04-18 01:00:00-04:00,66070,67462,47,18,5,4,1
2020-04-18 02:00:00-04:00,64894,66412,47,18,5,4,2
2020-04-18 03:00:00-04:00,64481,65972,47,18,5,4,3
2020-04-18 04:00:00-04:00,64708,66264,46,18,5,4,4
2020-04-18 05:00:00-04:00,65905,67159,46,18,5,4,5
2020-04-18 06:00:00-04:00,67832,68355,46,18,5,4,6
2020-04-18 07:00:00-04:00,69494,70478,46,18,5,4,7
2020-04-18 08:00:00-04:00,72015,73377,46,18,5,4,8
2020-04-18 09:00:00-04:00,74232,75164,46,18,5,4,9
2020-04-18 10:00:00-04:00,75331,75649,51,18,5,4,10
2020-04-18 11:00:00-04:00,75384,75434,53,18,5,4,11
2020-04-18 12:00:00-04:00,74599,74560,54,18,5,4,12
2020-04-18 13:00:00-04:00,73379,73069,54,18,5,4,13
2020-04-18 14:00:00-04:00,71722,71597,55,18,5,4,14
2020-04-18 15:00:00-04:00,70483,70820,57,18,5,4,15
2020-04-18 16:00:00-04:00,70289,71027,57,18,5,4,16
2020-04-18 17:00:00-04:00,71009,72000,58,18,5,4,17
2020-04-18 18:00:00-04:00,71755,72940,57,18,5,4,18
2020-04-18 19:00:00-04:00,72998,74364,56,18,5,4,19
2020-04-18 20:00:00-04:00,75651,76515,55,18,5,4,20
2020-04-18 21:00:00-04:00,75345,75516,50,18,5,4,21
2020-04-18 22:00:00-04:00,73215,73357,50,18,5,4,22
2020-04-18 23:00:00-04:00,70660,70689,49,18,5,4,23
2020-04-19 00:00:00-04:00,68579,67706,49,19,6,4,0
2020-04-19 01:00:00-04:00,67386,65940,48,19,6,4,1
2020-04-19 02:00:00-04:00,66787,64851,42,19,6,4,2
2020-04-19 03:00:00-04:00,66968,64394,42,19,6,4,3
2020-04-19 04:00:00-04:00,67691,64424,42,19,6,4,4
2020-04-19 05:00:00-04:00,69271,64877,41,19,6,4,5
2020-04-19 06:00:00-04:00,70668,65406,41,19,6,4,6
2020-04-19 07:00:00-04:00,70911,66764,41,19,6,4,7
2020-04-19 08:00:00-04:00,70124,69009,47,19,6,4,8
2020-04-19 09:00:00-04:00,69362,70166,49,19,6,4,9
2020-04-19 10:00:00-04:00,68480,70167,54,19,6,4,10
2020-04-19 11:00:00-04:00,67729,70055,56,19,6,4,11
2020-04-19 12:00:00-04:00,67102,69956,58,19,6,4,12
2020-04-19 13:00:00-04:00,66101,69099,63,19,6,4,13
2020-04-19 14:00:00-04:00,65323,68250,63,19,6,4,14
2020-04-19 15:00:00-04:00,65637,67912,63,19,6,4,15
2020-04-19 16:00:00-04:00,66895,68694,63,19,6,4,16
2020-04-19 17:00:00-04:00,68822,70507,64,19,6,4,17
2020-04-19 18:00:00-04:00,69749,71675,63,19,6,4,18
2020-04-19 19:00:00-04:00,70611,73245,63,19,6,4,19
2020-04-19 20:00:00-04:00,72484,75222,57,19,6,4,20
2020-04-19 21:00:00-04:00,71065,73691,56,19,6,4,21
2020-04-19 22:00:00-04:00,68146,70814,54,19,6,4,22
2020-04-19 23:00:00-04:00,65176,67660,54,19,6,4,23
2020-04-20 00:00:00-04:00,62819,64942,54,20,0,4,0
2020-04-20 01:00:00-04:00,61251,63606,54,20,0,4,1
2020-04-20 02:00:00-04:00,60674,63175,49,20,0,4,2
2020-04-20 03:00:00-04:00,60815,63474,49,20,0,4,3
2020-04-20 04:00:00-04:00,62163,65030,47,20,0,4,4
2020-04-20 05:00:00-04:00,65550,68853,47,20,0,4,5
2020-04-20 06:00:00-04:00,70167,74374,47,20,0,4,6
2020-04-20 07:00:00-04:00,74069,78148,46,20,0,4,7
2020-04-20 08:00:00-04:00,76917,79855,47,20,0,4,8
2020-04-20 09:00:00-04:00,77910,80346,49,20,0,4,9
2020-04-20 10:00:00-04:00,78031,80520,54,20,0,4,10
2020-04-20 11:00:00-04:00,77555,80464,55,20,0,4,11
2020-04-20 12:00:00-04:00,76909,80240,56,20,0,4,12
2020-04-20 13:00:00-04:00,75504,79649,58,20,0,4,13
2020-04-20 14:00:00-04:00,73748,78484,58,20,0,4,14
2020-04-20 15:00:00-04:00,72302,77604,59,20,0,4,15
2020-04-20 16:00:00-04:00,71788,77696,59,20,0,4,16
2020-04-20 17:00:00-04:00,72447,78781,59,20,0,4,17
2020-04-20 18:00:00-04:00,72797,79685,59,20,0,4,18
2020-04-20 19:00:00-04:00,73606,80750,58,20,0,4,19
2020-04-20 20:00:00-04:00,75776,82017,58,20,0,4,20
2020-04-20 21:00:00-04:00,74576,79827,57,20,0,4,21
2020-04-20 22:00:00-04:00,71295,75871,56,20,0,4,22
2020-04-20 23:00:00-04:00,67738,71824,52,20,0,4,23
2020-04-21 00:00:00-04:00,65032,67354,52,21,1,4,0
2020-04-21 01:00:00-04:00,63399,65582,52,21,1,4,1
2020-04-21 02:00:00-04:00,62640,64644,50,21,1,4,2
2020-04-21 03:00:00-04:00,62748,64625,50,21,1,4,3
2020-04-21 04:00:00-04:00,63920,65847,50,21,1,4,4
2020-04-21 05:00:00-04:00,67092,69309,50,21,1,4,5
2020-04-21 06:00:00-04:00,71395,74615,50,21,1,4,6
2020-04-21 07:00:00-04:00,74428,78212,50,21,1,4,7
2020-04-21 08:00:00-04:00,75920,79572,50,21,1,4,8
2020-04-21 09:00:00-04:00,76524,80077,54,21,1,4,9
2020-04-21 10:00:00-04:00,77430,80402,55,21,1,4,10
2020-04-21 11:00:00-04:00,78006,80467,55,21,1,4,11
2020-04-21 12:00:00-04:00,78101,80363,55,21,1,4,12
2020-04-21 13:00:00-04:00,77142,79949,60,21,1,4,13
2020-04-21 14:00:00-04:00,76416,79028,56,21,1,4,14
2020-04-21 15:00:00-04:00,74784,78501,56,21,1,4,15
2020-04-21 16:00:00-04:00,73796,78847,56,21,1,4,16
2020-04-21 17:00:00-04:00,74693,80198,56,21,1,4,17
2020-04-21 18:00:00-04:00,75235,80855,55,21,1,4,18
2020-04-21 19:00:00-04:00,76218,81526,55,21,1,4,19
2020-04-21 20:00:00-04:00,78678,82858,54,21,1,4,20
2020-04-21 21:00:00-04:00,77986,80883,49,21,1,4,21
2020-04-21 22:00:00-04:00,74939,77090,47,21,1,4,22
2020-04-21 23:00:00-04:00,71828,73175,47,21,1,4,23
2020-04-22 00:00:00-04:00,69395,70255,46,22,2,4,0
2020-04-22 01:00:00-04:00,68194,68847,41,22,2,4,1
2020-04-22 02:00:00-04:00,67864,68278,41,22,2,4,2
2020-04-22 03:00:00-04:00,68237,68509,40,22,2,4,3
2020-04-22 04:00:00-04:00,70064,70014,40,22,2,4,4
2020-04-22 05:00:00-04:00,73639,73795,38,22,2,4,5
2020-04-22 06:00:00-04:00,78396,79327,39,22,2,4,6
2020-04-22 07:00:00-04:00,81313,82485,38,22,2,4,7
2020-04-22 08:00:00-04:00,81888,83056,40,22,2,4,8
2020-04-22 09:00:00-04:00,80840,82320,41,22,2,4,9
2020-04-22 10:00:00-04:00,79711,81375,47,22,2,4,10
2020-04-22 11:00:00-04:00,78743,80656,49,22,2,4,11
2020-04-22 12:00:00-04:00,77982,79977,50,22,2,4,12
2020-04-22 13:00:00-04:00,76463,79052,51,22,2,4,13
2020-04-22 14:00:00-04:00,74959,77855,57,22,2,4,14
2020-04-22 15:00:00-04:00,73767,76990,58,22,2,4,15
2020-04-22 16:00:00-04:00,73762,77238,58,22,2,4,16
2020-04-22 17:00:00-04:00,74945,78370,58,22,2,4,17
2020-04-22 18:00:00-04:00,75888,79053,59,22,2,4,18
2020-04-22 19:00:00-04:00,76625,80141,58,22,2,4,19
2020-04-22 20:00:00-04:00,78626,81739,57,22,2,4,20
2020-04-22 21:00:00-04:00,77029,79961,52,22,2,4,21
2020-04-22 22:00:00-04:00,73485,76192,52,22,2,4,22
2020-04-22 23:00:00-04:00,69930,72296,52,22,2,4,23
2020-04-23 00:00:00-04:00,66914,69740,51,23,3,4,0
2020-04-23 01:00:00-04:00,65220,68013,50,23,3,4,1
2020-04-23 02:00:00-04:00,64130,67112,50,23,3,4,2
2020-04-23 03:00:00-04:00,64027,67003,50,23,3,4,3
2020-04-23 04:00:00-04:00,65265,68235,45,23,3,4,4
2020-04-23 05:00:00-04:00,68242,71556,45,23,3,4,5
2020-04-23 06:00:00-04:00,72361,76500,45,23,3,4,6
2020-04-23 07:00:00-04:00,75891,79640,49,23,3,4,7
2020-04-23 08:00:00-04:00,78309,80705,51,23,3,4,8
2020-04-23 09:00:00-04:00,78923,80844,51,23,3,4,9
2020-04-23 10:00:00-04:00,78920,80735,52,23,3,4,10
2020-04-23 11:00:00-04:00,78606,80402,53,23,3,4,11
2020-04-23 12:00:00-04:00,78343,80077,58,23,3,4,12
2020-04-23 13:00:00-04:00,77379,79360,59,23,3,4,13
2020-04-23 14:00:00-04:00,76520,78250,59,23,3,4,14
2020-04-23 15:00:00-04:00,75692,77368,59,23,3,4,15
2020-04-23 16:00:00-04:00,75709,77513,59,23,3,4,16
2020-04-23 17:00:00-04:00,77008,78486,59,23,3,4,17
2020-04-23 18:00:00-04:00,77321,78905,59,23,3,4,18
2020-04-23 19:00:00-04:00,77355,79655,58,23,3,4,19
2020-04-23 20:00:00-04:00,77651,80773,58,23,3,4,20
2020-04-23 21:00:00-04:00,75686,78799,58,23,3,4,21
2020-04-23 22:00:00-04:00,72227,75018,58,23,3,4,22
2020-04-23 23:00:00-04:00,68617,71050,57,23,3,4,23
2020-04-24 00:00:00-04:00,65568,66609,57,24,4,4,0
2020-04-24 01:00:00-04:00,63517,64594,53,24,4,4,1
2020-04-24 02:00:00-04:00,62392,63458,52,24,4,4,2
2020-04-24 03:00:00-04:00,61857,63132,56,24,4,4,3
2020-04-24 04:00:00-04:00,62745,64035,51,24,4,4,4
2020-04-24 05:00:00-04:00,65182,66938,55,24,4,4,5
2020-04-24 06:00:00-04:00,69033,71519,54,24,4,4,6
2020-04-24 07:00:00-04:00,72587,74945,50,24,4,4,7
2020-04-24 08:00:00-04:00,75767,76752,55,24,4,4,8
2020-04-24 09:00:00-04:00,77467,77768,56,24,4,4,9
2020-04-24 10:00:00-04:00,78226,78328,57,24,4,4,10
2020-04-24 11:00:00-04:00,78400,78474,58,24,4,4,11
2020-04-24 12:00:00-04:00,78149,78287,59,24,4,4,12
2020-04-24 13:00:00-04:00,77317,77631,59,24,4,4,13
2020-04-24 14:00:00-04:00,76015,76638,61,24,4,4,14
2020-04-24 15:00:00-04:00,74712,75760,61,24,4,4,15
2020-04-24 16:00:00-04:00,74283,75620,61,24,4,4,16
2020-04-24 17:00:00-04:00,74550,76096,61,24,4,4,17
2020-04-24 18:00:00-04:00,74204,76085,62,24,4,4,18
2020-04-24 19:00:00-04:00,73971,76171,60,24,4,4,19
2020-04-24 20:00:00-04:00,74991,76892,60,24,4,4,20
2020-04-24 21:00:00-04:00,73682,75346,59,24,4,4,21
2020-04-24 22:00:00-04:00,70304,72480,58,24,4,4,22
2020-04-24 23:00:00-04:00,66764,69028,52,24,4,4,23
2020-04-25 00:00:00-04:00,63816,65409,56,25,5,4,0
2020-04-25 01:00:00-04:00,61868,63309,52,25,5,4,1
2020-04-25 02:00:00-04:00,60782,61926,52,25,5,4,2
2020-04-25 03:00:00-04:00,60463,61282,51,25,5,4,3
2020-04-25 04:00:00-04:00,60821,61399,50,25,5,4,4
2020-04-25 05:00:00-04:00,62280,62157,51,25,5,4,5
2020-04-25 06:00:00-04:00,63753,63210,50,25,5,4,6
2020-04-25 07:00:00-04:00,64898,65257,50,25,5,4,7
2020-04-25 08:00:00-04:00,66475,68092,51,25,5,4,8
2020-04-25 09:00:00-04:00,67419,70130,57,25,5,4,9
2020-04-25 10:00:00-04:00,67815,71043,58,25,5,4,10
2020-04-25 11:00:00-04:00,67744,71246,59,25,5,4,11
2020-04-25 12:00:00-04:00,67454,70903,64,25,5,4,12
2020-04-25 13:00:00-04:00,66884,69918,66,25,5,4,13
2020-04-25 14:00:00-04:00,66349,69009,66,25,5,4,14
2020-04-25 15:00:00-04:00,66389,68543,66,25,5,4,15
2020-04-25 16:00:00-04:00,67533,68906,66,25,5,4,16
2020-04-25 17:00:00-04:00,69258,70110,66,25,5,4,17
2020-04-25 18:00:00-04:00,70299,70801,66,25,5,4,18
2020-04-25 19:00:00-04:00,71153,71485,64,25,5,4,19
2020-04-25 20:00:00-04:00,72563,72498,63,25,5,4,20
2020-04-25 21:00:00-04:00,70882,71341,58,25,5,4,21
2020-04-25 22:00:00-04:00,67760,68954,58,25,5,4,22
2020-04-25 23:00:00-04:00,64628,66105,57,25,5,4,23
2020-04-26 00:00:00-04:00,61769,62940,58,26,6,4,0
2020-04-26 01:00:00-04:00,60046,60913,53,26,6,4,1
2020-04-26 02:00:00-04:00,58990,59692,53,26,6,4,2
2020-04-26 03:00:00-04:00,58532,59015,52,26,6,4,3
2020-04-26 04:00:00-04:00,58619,58887,52,26,6,4,4
2020-04-26 05:00:00-04:00,59432,59234,52,26,6,4,5
2020-04-26 06:00:00-04:00,60769,59793,50,26,6,4,6
2020-04-26 07:00:00-04:00,62149,61426,50,26,6,4,7
2020-04-26 08:00:00-04:00,64995,64425,50,26,6,4,8
2020-04-26 09:00:00-04:00,67834,66924,56,26,6,4,9
2020-04-26 10:00:00-04:00,69868,68241,56,26,6,4,10
2020-04-26 11:00:00-04:00,71158,69079,56,26,6,4,11
2020-04-26 12:00:00-04:00,72007,69623,56,26,6,4,12
2020-04-26 13:00:00-04:00,71778,69248,57,26,6,4,13
2020-04-26 14:00:00-04:00,71484,68699,57,26,6,4,14
2020-04-26 15:00:00-04:00,71461,68522,58,26,6,4,15
2020-04-26 16:00:00-04:00,72328,69381,58,26,6,4,16
2020-04-26 17:00:00-04:00,73516,71157,58,26,6,4,17
2020-04-26 18:00:00-04:00,74066,72332,58,26,6,4,18
2020-04-26 19:00:00-04:00,74148,73496,57,26,6,4,19
2020-04-26 20:00:00-04:00,74988,74772,57,26,6,4,20
2020-04-26 21:00:00-04:00,73676,73109,56,26,6,4,21
2020-04-26 22:00:00-04:00,70820,70214,55,26,6,4,22
2020-04-26 23:00:00-04:00,67855,67090,54,26,6,4,23
2020-04-27 00:00:00-04:00,65255,65042,50,27,0,4,0
2020-04-27 01:00:00-04:00,63847,63679,50,27,0,4,1
2020-04-27 02:00:00-04:00,63117,63136,50,27,0,4,2
2020-04-27 03:00:00-04:00,63327,63438,49,27,0,4,3
2020-04-27 04:00:00-04:00,64816,65052,47,27,0,4,4
2020-04-27 05:00:00-04:00,68225,68931,47,27,0,4,5
2020-04-27 06:00:00-04:00,72967,74572,46,27,0,4,6
2020-04-27 07:00:00-04:00,76937,78471,46,27,0,4,7
2020-04-27 08:00:00-04:00,79654,80059,47,27,0,4,8
2020-04-27 09:00:00-04:00,80188,80555,50,27,0,4,9
2020-04-27 10:00:00-04:00,80093,80651,50,27,0,4,10
2020-04-27 11:00:00-04:00,79773,80600,52,27,0,4,11
2020-04-27 12:00:00-04:00,79267,80319,53,27,0,4,12
2020-04-27 13:00:00-04:00,78238,79651,59,27,0,4,13
2020-04-27 14:00:00-04:00,76657,78555,60,27,0,4,14
2020-04-27 15:00:00-04:00,75436,77761,60,27,0,4,15
2020-04-27 16:00:00-04:00,74978,77945,60,27,0,4,16
2020-04-27 17:00:00-04:00,75443,79192,61,27,0,4,17
2020-04-27 18:00:00-04:00,75793,79929,60,27,0,4,18
2020-04-27 19:00:00-04:00,76169,80494,60,27,0,4,19
2020-04-27 20:00:00-04:00,77957,81373,59,27,0,4,20
2020-04-27 21:00:00-04:00,76670,79258,54,27,0,4,21
2020-04-27 22:00:00-04:00,73287,75161,52,27,0,4,22
2020-04-27 23:00:00-04:00,69745,71001,52,27,0,4,23
2020-04-28 00:00:00-04:00,66840,68083,51,28,1,4,0
2020-04-28 01:00:00-04:00,65349,66240,51,28,1,4,1
2020-04-28 02:00:00-04:00,64635,65245,51,28,1,4,2
2020-04-28 03:00:00-04:00,64501,65122,50,28,1,4,3
2020-04-28 04:00:00-04:00,65615,66344,50,28,1,4,4
2020-04-28 05:00:00-04:00,68555,69842,50,28,1,4,5
2020-04-28 06:00:00-04:00,72584,75237,50,28,1,4,6
2020-04-28 07:00:00-04:00,75483,78738,50,28,1,4,7
2020-04-28 08:00:00-04:00,76566,79915,51,28,1,4,8
2020-04-28 09:00:00-04:00,76386,80247,52,28,1,4,9
2020-04-28 10:00:00-04:00,75871,80520,57,28,1,4,10
2020-04-28 11:00:00-04:00,75554,80513,59,28,1,4,11
2020-04-28 12:00:00-04:00,75083,80486,60,28,1,4,12
2020-04-28 13:00:00-04:00,74563,80110,65,28,1,4,13
2020-04-28 14:00:00-04:00,73926,79311,66,28,1,4,14
2020-04-28 15:00:00-04:00,73232,78691,66,28,1,4,15
2020-04-28 16:00:00-04:00,73426,78795,66,28,1,4,16
2020-04-28 17:00:00-04:00,74629,79828,67,28,1,4,17
2020-04-28 18:00:00-04:00,75291,80241,67,28,1,4,18
2020-04-28 19:00:00-04:00,75279,80688,66,28,1,4,19
2020-04-28 20:00:00-04:00,76632,81432,61,28,1,4,20
2020-04-28 21:00:00-04:00,75060,79197,60,28,1,4,21
2020-04-28 22:00:00-04:00,71260,74993,60,28,1,4,22
2020-04-28 23:00:00-04:00,67182,70617,60,28,1,4,23
2020-04-29 00:00:00-04:00,64098,66188,60,29,2,4,0
2020-04-29 01:00:00-04:00,62175,64087,60,29,2,4,1
2020-04-29 02:00:00-04:00,61005,62890,55,29,2,4,2
2020-04-29 03:00:00-04:00,60776,62561,59,29,2,4,3
2020-04-29 04:00:00-04:00,61625,63585,54,29,2,4,4
2020-04-29 05:00:00-04:00,64502,66885,54,29,2,4,5
