ERCOT 15-Minute Fuel Mix Generation (megawatt)
15-minute generation data by fuel for ERCOT
Source: EIA collected from ERCOT
UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Biomass Generation (MW),Coal Generation (MW),Gas Generation (MW),Gas-CC Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Generation (MW),Solar Generation (MW),Wind Generation (MW)
2020-10-02 14:15:00,2020-10-02 09:00:00,2020-10-02 09:15:00,2020-10-02,10,37551.909092,34.316464,6155.6523,780.020936,15365.962156,8.083816,5010.18374,-14.559352,2264.701528,7947.547504
2020-10-02 14:30:00,2020-10-02 09:15:00,2020-10-02 09:30:00,2020-10-02,10,37829.419368,34.815904,6547.353344,775.44162,15329.994512,8.084108,5009.626588,-16.929164,2508.365312,7632.667144
2020-10-02 14:45:00,2020-10-02 09:30:00,2020-10-02 09:45:00,2020-10-02,10,38239.89892,36.074556,6321.4869,770.616048,15363.61586,8.092488,5009.90824,-12.519132,2696.17288,8046.45108
2020-10-02 15:00:00,2020-10-02 09:45:00,2020-10-02 10:00:00,2020-10-02,10,38713.50062,33.724512,6121.064668,767.814976,15423.774264,8.110848,5011.099268,-11.896656,2674.1255,8685.68324
2020-10-02 15:15:00,2020-10-02 10:00:00,2020-10-02 10:15:00,2020-10-02,11,39144.215944,32.055924,6132.149888,772.976524,15320.605504,80.810328,5009.746308,-13.003096,2663.620752,9145.253812
2020-10-02 15:30:00,2020-10-02 10:15:00,2020-10-02 10:30:00,2020-10-02,11,39510.03082,32.101876,6235.271928,791.404992,15194.108348,83.268208,5010.226848,-11.753436,2726.705808,9448.696248
2020-10-02 15:45:00,2020-10-02 10:30:00,2020-10-02 10:45:00,2020-10-02,11,39860.798948,32.15574,6286.079968,792.749528,15420.057552,83.227744,5010.631928,-0.42328,2763.093888,9473.22588
2020-10-02 16:00:00,2020-10-02 10:45:00,2020-10-02 11:00:00,2020-10-02,11,40227.35668,32.188304,6322.000928,786.786988,15896.60412,83.253408,5010.214248,-8.554328,2834.204332,9270.65868
2020-10-02 16:15:00,2020-10-02 11:00:00,2020-10-02 11:15:00,2020-10-02,12,40562.114752,32.145244,6301.795352,765.695256,16417.867272,118.344484,5010.792372,0.159464,2955.933176,8959.382132
2020-10-02 16:30:00,2020-10-02 11:15:00,2020-10-02 11:30:00,2020-10-02,12,40940.384236,31.92694,6461.151384,765.114812,16915.349972,118.574356,5008.870408,-3.027192,3034.597768,8607.825788
2020-10-02 16:45:00,2020-10-02 11:30:00,2020-10-02 11:45:00,2020-10-02,12,41213.073812,31.302936,6564.55728,761.49394,17325.167308,118.848856,5008.793256,-1.628988,3113.084028,8291.455196
2020-10-02 17:00:00,2020-10-02 11:45:00,2020-10-02 12:00:00,2020-10-02,12,41586.50522,30.81812,6759.785324,768.995828,17690.40918,113.459084,5008.458324,-2.661968,3149.063676,8068.177652
2020-10-02 17:15:00,2020-10-02 12:00:00,2020-10-02 12:15:00,2020-10-02,13,41784.958164,30.77832,7056.369636,782.379256,17899.639884,67.536796,5008.0125,0.357376,3191.057784,7748.826612
2020-10-02 17:30:00,2020-10-02 12:15:00,2020-10-02 12:30:00,2020-10-02,13,42178.707936,30.746432,7294.945808,793.830764,18144.943768,67.90772,5007.624556,0.895632,3116.202364,7721.610892
2020-10-02 17:45:00,2020-10-02 12:30:00,2020-10-02 12:45:00,2020-10-02,13,42652.772044,30.74824,7667.846172,783.848432,18200.47884,67.759504,5006.974504,-1.981384,3001.702092,7895.395644
2020-10-02 18:00:00,2020-10-02 12:45:00,2020-10-02 13:00:00,2020-10-02,13,43006.342136,31.533968,7721.57776,783.55884,18246.045772,65.035256,5007.436396,6.58302,2892.546344,8252.02478
2020-10-02 18:15:00,2020-10-02 13:00:00,2020-10-02 13:15:00,2020-10-02,14,43533.843356,31.671804,7931.35324,795.74062,18347.234372,37.591292,5006.813756,1.741244,2812.867536,8568.829492
2020-10-02 18:30:00,2020-10-02 13:15:00,2020-10-02 13:30:00,2020-10-02,14,43888.703176,31.667604,8238.207728,822.373488,18383.20912,38.641512,5006.050244,0.284048,2748.675072,8619.59436
2020-10-02 18:45:00,2020-10-02 13:30:00,2020-10-02 13:45:00,2020-10-02,14,44397.381212,31.657684,8379.521964,856.355184,18560.03588,39.033348,5005.630096,4.491468,2757.923964,8762.731624
2020-10-02 19:00:00,2020-10-02 13:45:00,2020-10-02 14:00:00,2020-10-02,14,44779.020692,31.650348,8497.897496,908.75678,18699.932392,67.1627,5005.450964,8.612496,2782.244832,8777.312684
2020-10-02 19:15:00,2020-10-02 14:00:00,2020-10-02 14:15:00,2020-10-02,15,45172.0594,31.644184,8651.903556,852.842692,18897.214924,113.968256,5004.718024,7.400856,2744.780828,8867.58608
2020-10-02 19:30:00,2020-10-02 14:15:00,2020-10-02 14:30:00,2020-10-02,15,45605.357896,31.615188,8844.736852,946.619816,18848.848928,113.877572,5003.623864,14.3689,2681.805436,9119.86134
2020-10-02 19:45:00,2020-10-02 14:30:00,2020-10-02 14:45:00,2020-10-02,15,46108.757808,32.238664,9156.87294,1011.642016,18763.812512,113.590052,5002.602324,7.39574,2633.9879,9386.61566
2020-10-02 20:00:00,2020-10-02 14:45:00,2020-10-02 15:00:00,2020-10-02,15,46492.549536,35.887696,9333.198504,1036.036016,18753.228572,114.032756,5003.438196,6.523428,2607.980288,9602.22408
2020-10-02 20:15:00,2020-10-02 15:00:00,2020-10-02 15:15:00,2020-10-02,16,46751.937604,38.292432,9414.847296,1120.2308,18660.941696,114.335064,5002.61712,-5.452436,2649.8101,9756.315532
2020-10-02 20:30:00,2020-10-02 15:15:00,2020-10-02 15:30:00,2020-10-02,16,47096.62734,37.485248,9520.194288,1165.558548,18750.80476,114.501944,5002.540096,-1.591548,2710.953168,9796.180836
2020-10-02 20:45:00,2020-10-02 15:30:00,2020-10-02 15:45:00,2020-10-02,16,47407.019968,37.282312,9670.392996,1169.354392,18742.948288,114.535872,5002.950416,11.748208,2783.973116,9873.834368
2020-10-02 21:00:00,2020-10-02 15:45:00,2020-10-02 16:00:00,2020-10-02,16,47675.020708,37.262488,9790.218492,1237.423096,18904.575528,114.791912,5002.240876,-4.097268,2757.411296,9835.194288
2020-10-02 21:15:00,2020-10-02 16:00:00,2020-10-02 16:15:00,2020-10-02,17,47836.659556,37.230416,10075.814808,1200.64124,18817.547176,115.060976,5001.249552,6.074712,2749.128392,9833.912284
2020-10-02 21:30:00,2020-10-02 16:15:00,2020-10-02 16:30:00,2020-10-02,17,48031.303668,37.261124,10286.215292,1206.433284,18891.85102,115.360328,4999.448368,-2.727704,2747.702028,9749.759928
2020-10-02 21:45:00,2020-10-02 16:30:00,2020-10-02 16:45:00,2020-10-02,17,48169.281104,37.261344,10426.946788,1173.927804,18862.944696,115.48922,5000.22764,8.497548,2747.7117,9796.274364
2020-10-02 22:00:00,2020-10-02 16:45:00,2020-10-02 17:00:00,2020-10-02,17,48106.508324,37.226608,10619.236308,1175.221324,18836.216408,115.06662,4998.61732,-3.454488,2698.387788,9629.990436
2020-10-02 22:15:00,2020-10-02 17:00:00,2020-10-02 17:15:00,2020-10-02,18,47835.806692,37.249224,10439.85874,1186.938488,18649.443804,115.2001,4997.592592,8.773652,2694.342772,9706.40732
2020-10-02 22:30:00,2020-10-02 17:15:00,2020-10-02 17:30:00,2020-10-02,18,47749.469292,37.229272,10273.121416,1149.211408,18643.222276,115.492636,4998.310424,-4.118428,2593.974716,9943.025572
2020-10-02 22:45:00,2020-10-02 17:30:00,2020-10-02 17:45:00,2020-10-02,18,47531.29904,37.237916,10150.382296,1130.723856,18657.138836,115.72928,4997.316316,2.384284,2375.231836,10065.15442
2020-10-02 23:00:00,2020-10-02 17:45:00,2020-10-02 18:00:00,2020-10-02,18,47179.67374,37.220688,9991.199412,1108.085328,18543.750076,115.392064,4997.302192,4.057212,2142.021052,10240.645716
2020-10-02 23:15:00,2020-10-02 18:00:00,2020-10-02 18:15:00,2020-10-02,19,46457.932496,37.260176,9482.403148,1006.871,18558.637808,115.543432,4997.00836,1.432236,1898.930896,10359.84544
2020-10-02 23:30:00,2020-10-02 18:15:00,2020-10-02 18:30:00,2020-10-02,19,45900.477108,37.2964,9141.283888,975.630192,18706.167908,115.914696,4997.78622,-1.850804,1512.341688,10415.90692
2020-10-02 23:45:00,2020-10-02 18:30:00,2020-10-02 18:45:00,2020-10-02,19,45309.30444,37.32124,8951.367868,975.857728,18645.251596,115.734648,4997.67038,7.031416,1102.157204,10476.91236
2020-10-03 00:00:00,2020-10-02 18:45:00,2020-10-02 19:00:00,2020-10-02,19,44682.210752,37.301756,9236.520368,1007.789096,18408.10992,115.191308,4995.52018,2.89346,525.237764,10353.6469
2020-10-03 00:15:00,2020-10-02 19:00:00,2020-10-02 19:15:00,2020-10-02,20,44132.90036,37.380808,9309.49158,964.260508,18103.427,93.088624,4997.23618,34.07782,194.487304,10399.450536
2020-10-03 00:30:00,2020-10-02 19:15:00,2020-10-02 19:30:00,2020-10-02,20,44089.4442,37.41922,8976.019068,1075.841796,18132.678372,90.48458,4996.039604,9.650152,41.12616,10730.185248
2020-10-03 00:45:00,2020-10-02 19:30:00,2020-10-02 19:45:00,2020-10-02,20,43983.608564,37.633812,8228.845652,1177.049056,17887.682128,90.703272,4996.418808,12.884148,0.251468,11552.14022
2020-10-03 01:00:00,2020-10-02 19:45:00,2020-10-02 20:00:00,2020-10-02,20,43776.80416,37.623644,7637.758392,1158.325184,17278.252144,86.307756,4996.73344,11.305884,0.0,12570.497716
2020-10-03 01:15:00,2020-10-02 20:00:00,2020-10-02 20:15:00,2020-10-02,21,43337.838696,37.665112,7123.146096,1108.50238,16472.023652,15.936284,4996.827752,12.130244,0.0,13571.607176
2020-10-03 01:30:00,2020-10-02 20:15:00,2020-10-02 20:30:00,2020-10-02,21,42978.539468,37.70986,6704.642332,1090.415736,15928.037864,8.714388,4996.84296,6.485512,0.0,14205.690816
2020-10-03 01:45:00,2020-10-02 20:30:00,2020-10-02 20:45:00,2020-10-02,21,42533.28858,37.693052,6385.10092,1030.01962,15213.296236,8.707584,4996.731712,7.007444,0.0,14854.732012
2020-10-03 02:00:00,2020-10-02 20:45:00,2020-10-02 21:00:00,2020-10-02,21,42035.875688,37.740736,6287.415856,958.668704,14370.666776,8.744556,4996.858392,-2.863428,0.0,15378.644096
2020-10-03 02:15:00,2020-10-02 21:00:00,2020-10-02 21:15:00,2020-10-02,22,41368.697272,37.741564,6246.998672,889.354908,13713.843652,8.75252,4996.681492,-12.751812,0.0,15488.076276
2020-10-03 02:30:00,2020-10-02 21:15:00,2020-10-02 21:30:00,2020-10-02,22,40923.461424,37.801884,6252.85508,864.635932,13201.040992,8.74608,4997.235208,-10.527496,0.0,15571.673744
2020-10-03 02:45:00,2020-10-02 21:30:00,2020-10-02 21:45:00,2020-10-02,22,40370.916952,37.78754,6343.405968,898.623248,12633.003396,8.746136,4997.0526,-2.056984,0.0,15454.355048
2020-10-03 03:00:00,2020-10-02 21:45:00,2020-10-02 22:00:00,2020-10-02,22,39858.1803,37.79648,6278.946168,842.328388,12190.906328,8.75638,4996.48086,-9.037716,0.0,15512.003412
2020-10-03 03:15:00,2020-10-02 22:00:00,2020-10-02 22:15:00,2020-10-02,23,39250.646816,37.811888,6211.522892,829.894924,11627.091768,8.746244,4996.333604,-9.8885,0.0,15549.133996
2020-10-03 03:30:00,2020-10-02 22:15:00,2020-10-02 22:30:00,2020-10-02,23,38642.132996,37.907136,6275.975008,889.4536,10684.898248,8.799728,4998.814956,-5.955048,0.0,15752.239368
2020-10-03 03:45:00,2020-10-02 22:30:00,2020-10-02 22:45:00,2020-10-02,23,38136.175988,37.785548,6186.317184,838.958,10084.843456,8.73848,4996.086508,-13.895104,0.0,15997.341916
2020-10-03 04:00:00,2020-10-02 22:45:00,2020-10-02 23:00:00,2020-10-02,23,37561.680684,37.850888,5967.740768,826.504288,9752.231768,8.741672,4997.04522,-4.396588,0.0,15975.962668
2020-10-03 04:15:00,2020-10-02 23:00:00,2020-10-02 23:15:00,2020-10-02,24,36806.188252,37.86968,5782.852084,765.315512,9289.778356,8.732852,4996.726156,-2.170216,0.0,15927.083828
2020-10-03 04:30:00,2020-10-02 23:15:00,2020-10-02 23:30:00,2020-10-02,24,36264.139484,37.86166,5682.36978,740.84846,8971.319156,8.6814,4997.277856,-5.326464,0.0,15831.107636
2020-10-03 04:45:00,2020-10-02 23:30:00,2020-10-02 23:45:00,2020-10-02,24,35584.028376,37.868,5528.160992,732.229932,8527.43482,8.629896,4997.137072,-3.225324,0.0,15755.792988
2020-10-03 05:00:00,2020-10-02 23:45:00,2020-10-03 00:00:00,2020-10-02,24,35104.599548,37.854424,5452.416064,734.557972,8203.41264,8.626836,4996.735796,-3.089472,0.0,15674.085288
2020-10-03 05:15:00,2020-10-03 00:00:00,2020-10-03 00:15:00,2020-10-03,1,34518.955424,37.87422,5276.481932,686.621204,7943.626748,7.765184,4996.553284,0.256132,0.0,15569.77672
2020-10-03 05:30:00,2020-10-03 00:15:00,2020-10-03 00:30:00,2020-10-03,1,34033.925384,37.856984,5172.67314,543.702056,7719.793712,7.697744,4996.439756,-3.539048,0.0,15559.30104
2020-10-03 05:45:00,2020-10-03 00:30:00,2020-10-03 00:45:00,2020-10-03,1,33663.582692,37.864096,5065.905204,468.386984,7558.386612,7.700176,4996.547892,0.152136,0.0,15528.639592
2020-10-03 06:00:00,2020-10-03 00:45:00,2020-10-03 01:00:00,2020-10-03,1,33230.840524,37.889748,4965.179164,467.577136,7248.78086,7.685864,4995.764784,1.454764,0.0,15506.508204
2020-10-03 06:15:00,2020-10-03 01:00:00,2020-10-03 01:15:00,2020-10-03,2,32784.429932,37.874384,4887.099072,465.498056,6964.34086,7.670512,4995.610496,0.331488,0.0,15426.005064
2020-10-03 06:30:00,2020-10-03 01:15:00,2020-10-03 01:30:00,2020-10-03,2,32497.53252,37.902868,4812.185088,466.8319,6707.781548,7.67246,4996.01598,2.64804,0.0,15466.494636
2020-10-03 06:45:00,2020-10-03 01:30:00,2020-10-03 01:45:00,2020-10-03,2,32142.837648,37.903244,4753.029472,467.012192,6621.564704,7.6801,4995.554824,2.207672,0.0,15257.88544
2020-10-03 07:00:00,2020-10-03 01:45:00,2020-10-03 02:00:00,2020-10-03,2,31751.009852,37.913688,4712.330104,471.547328,6472.730216,7.660328,4996.588588,5.153156,0.0,15047.086444
2020-10-03 07:15:00,2020-10-03 02:00:00,2020-10-03 02:15:00,2020-10-03,3,31642.774816,37.749928,4671.505072,470.801272,6412.385864,6.062008,4995.575228,0.825512,0.0,15047.869932
2020-10-03 07:30:00,2020-10-03 02:15:00,2020-10-03 02:30:00,2020-10-03,3,31416.141556,37.805488,4562.996524,472.334768,6414.197268,5.890068,4996.552476,4.613436,0.0,14921.751528
2020-10-03 07:45:00,2020-10-03 02:30:00,2020-10-03 02:45:00,2020-10-03,3,31148.105688,37.803632,4401.722992,471.631304,6329.489752,5.884012,4995.416836,4.645048,0.0,14901.512112
2020-10-03 08:00:00,2020-10-03 02:45:00,2020-10-03 03:00:00,2020-10-03,3,30926.264844,37.8047,4299.473292,472.459844,6333.384448,5.313196,4995.2767,2.733188,0.0,14779.819476
2020-10-03 08:15:00,2020-10-03 03:00:00,2020-10-03 03:15:00,2020-10-03,4,30772.097904,37.773596,4229.729748,474.454856,6294.597924,4.223128,4994.895888,2.609092,0.0,14733.813672
2020-10-03 08:30:00,2020-10-03 03:15:00,2020-10-03 03:30:00,2020-10-03,4,30635.508136,37.781368,4225.705804,476.832712,6271.796092,4.215644,4995.646652,1.78152,0.0,14621.748344
2020-10-03 08:45:00,2020-10-03 03:30:00,2020-10-03 03:45:00,2020-10-03,4,30510.514,37.805912,4143.381508,478.211544,6188.88854,4.207772,4995.453192,1.448772,0.0,14661.11676
2020-10-03 09:00:00,2020-10-03 03:45:00,2020-10-03 04:00:00,2020-10-03,4,30434.659832,37.777024,4141.410364,478.589056,6248.662488,4.2054,4994.678716,-1.802184,0.0,14531.138968
2020-10-03 09:15:00,2020-10-03 04:00:00,2020-10-03 04:15:00,2020-10-03,5,30409.491016,37.81032,4235.770848,480.963632,6265.708884,4.21218,4995.455632,-0.678076,0.0,14390.247596
2020-10-03 09:30:00,2020-10-03 04:15:00,2020-10-03 04:30:00,2020-10-03,5,30376.711804,37.755224,4320.118096,477.59006,6216.401184,4.209524,4995.068872,-1.871592,0.0,14327.440436
2020-10-03 09:45:00,2020-10-03 04:30:00,2020-10-03 04:45:00,2020-10-03,5,30304.044208,37.738504,4403.64382,475.894296,6078.583356,4.185256,4993.744924,-0.969804,0.0,14311.223856
2020-10-03 10:00:00,2020-10-03 04:45:00,2020-10-03 05:00:00,2020-10-03,5,30281.134784,37.792584,4434.98996,509.981724,6117.185852,4.197704,4995.181488,1.662896,0.0,14180.142576
2020-10-03 10:15:00,2020-10-03 05:00:00,2020-10-03 05:15:00,2020-10-03,6,30443.113228,37.766628,4549.655184,529.3848,6244.278372,4.188312,4995.349068,0.649592,0.0,14081.841272
2020-10-03 10:30:00,2020-10-03 05:15:00,2020-10-03 05:30:00,2020-10-03,6,30700.55748,37.777244,4674.698868,557.939184,6303.62574,4.200592,4995.78504,1.445036,0.0,14125.085776
2020-10-03 10:45:00,2020-10-03 05:30:00,2020-10-03 05:45:00,2020-10-03,6,30942.73912,37.767944,4718.722832,607.072272,6359.816056,4.19276,4995.884684,0.454864,0.0,14218.827708
2020-10-03 11:00:00,2020-10-03 05:45:00,2020-10-03 06:00:00,2020-10-03,6,31067.936808,37.771984,4689.904884,635.542516,6355.317564,4.170992,4996.38902,-1.79262,0.0,14350.632468
2020-10-03 11:15:00,2020-10-03 06:00:00,2020-10-03 06:15:00,2020-10-03,7,31262.082312,37.775336,4729.337884,674.025012,6468.748132,4.169744,4996.6353,-0.267908,0.0,14351.658812
2020-10-03 11:30:00,2020-10-03 06:15:00,2020-10-03 06:30:00,2020-10-03,7,31545.396448,37.76494,4727.70936,687.369124,6638.143728,4.168076,4997.030192,0.016732,0.0,14453.194296
2020-10-03 11:45:00,2020-10-03 06:30:00,2020-10-03 06:45:00,2020-10-03,7,31762.153664,37.749688,4746.729624,698.057556,6716.5653,4.174848,4997.214008,1.49964,0.0,14560.163
2020-10-03 12:00:00,2020-10-03 06:45:00,2020-10-03 07:00:00,2020-10-03,7,31965.026576,37.747804,4855.038972,710.30618,6799.365116,4.182756,4997.44164,3.385488,0.0,14557.55862
2020-10-03 12:15:00,2020-10-03 07:00:00,2020-10-03 07:15:00,2020-10-03,8,32339.358368,37.752256,4899.576652,692.421572,7100.890608,4.166016,4997.729084,-0.653736,0.0,14607.475916
2020-10-03 12:30:00,2020-10-03 07:15:00,2020-10-03 07:30:00,2020-10-03,8,32322.667096,37.76014,4859.914988,683.774348,7166.797368,4.052432,4997.76084,-1.395156,0.11294,14573.889196
2020-10-03 12:45:00,2020-10-03 07:30:00,2020-10-03 07:45:00,2020-10-03,8,32285.300552,37.782484,4859.650584,687.891784,7079.95764,3.941816,4997.888992,4.1828,2.9002,14611.104252
2020-10-03 13:00:00,2020-10-03 07:45:00,2020-10-03 08:00:00,2020-10-03,8,32540.567908,37.790204,4813.354988,686.453524,7388.553224,3.948412,4998.598496,5.851668,45.799436,14560.217956
2020-10-03 13:15:00,2020-10-03 08:00:00,2020-10-03 08:15:00,2020-10-03,9,33028.85686,37.708852,4811.91106,695.612812,7599.22554,3.938544,4998.144644,-3.276612,221.942488,14663.649532
2020-10-03 13:30:00,2020-10-03 08:15:00,2020-10-03 08:30:00,2020-10-03,9,33382.266492,37.734428,4810.53868,694.695536,7774.180208,4.02122,4998.1307,-0.371872,467.630952,14595.70664
2020-10-03 13:45:00,2020-10-03 08:30:00,2020-10-03 08:45:00,2020-10-03,9,33980.881904,37.666724,4863.79778,690.207644,8305.638664,4.007644,4996.023668,0.490848,814.345536,14268.703396
2020-10-03 14:00:00,2020-10-03 08:45:00,2020-10-03 09:00:00,2020-10-03,9,34493.045484,37.679916,4936.527364,738.298888,8704.366096,4.012512,4996.860676,6.463276,1043.346444,14025.490312
2020-10-03 14:15:00,2020-10-03 09:00:00,2020-10-03 09:15:00,2020-10-03,10,35124.535052,37.679612,5062.089652,818.766328,9180.541476,36.505432,4997.353832,2.643252,1440.287704,13548.667764
2020-10-03 14:30:00,2020-10-03 09:15:00,2020-10-03 09:30:00,2020-10-03,10,35574.247864,37.659248,5256.89592,876.140652,9562.189504,36.69094,4997.029616,2.59012,1777.844828,13027.207036
2020-10-03 14:45:00,2020-10-03 09:30:00,2020-10-03 09:45:00,2020-10-03,10,35935.21246,37.631508,5402.618196,831.411092,9736.342816,36.683328,4997.106584,3.649696,2008.976532,12880.792708
2020-10-03 15:00:00,2020-10-03 09:45:00,2020-10-03 10:00:00,2020-10-03,10,36370.565132,37.581012,5585.986496,834.112292,9949.087604,36.88258,4996.5058,1.0341,2078.776916,12850.598332
2020-10-03 15:15:00,2020-10-03 10:00:00,2020-10-03 10:15:00,2020-10-03,11,36769.738968,37.653788,5501.582152,805.723816,10399.247028,79.294868,4996.748744,5.252988,2049.714788,12894.520796
2020-10-03 15:30:00,2020-10-03 10:15:00,2020-10-03 10:30:00,2020-10-03,11,37256.289596,37.714448,5488.479592,797.337796,10891.611524,79.961348,4997.321796,3.88268,2115.491744,12844.488668
2020-10-03 15:45:00,2020-10-03 10:30:00,2020-10-03 10:45:00,2020-10-03,11,37781.900788,37.673352,5625.68818,803.19502,11277.16364,80.862244,4997.002524,0.999476,2267.049916,12692.266436
2020-10-03 16:00:00,2020-10-03 10:45:00,2020-10-03 11:00:00,2020-10-03,11,38143.436052,37.67546,5584.81418,797.45822,11859.69226,80.896784,4996.556256,8.683464,2352.530988,12425.12844
2020-10-03 16:15:00,2020-10-03 11:00:00,2020-10-03 11:15:00,2020-10-03,12,38592.889692,37.62844,5610.035748,816.910592,12601.772996,115.482208,4996.152896,-3.288784,2299.322072,12118.873524
2020-10-03 16:30:00,2020-10-03 11:15:00,2020-10-03 11:30:00,2020-10-03,12,39084.27826,37.623996,5732.592296,846.853376,13313.441864,116.53924,4995.06646,2.27434,2302.777192,11737.109496
2020-10-03 16:45:00,2020-10-03 11:30:00,2020-10-03 11:45:00,2020-10-03,12,39555.58036,37.557024,6086.556792,855.8775,13909.171316,116.493792,4994.692496,1.315156,2307.279336,11246.636948
2020-10-03 17:00:00,2020-10-03 11:45:00,2020-10-03 12:00:00,2020-10-03,12,40020.008336,37.592084,6340.806332,865.055684,14578.0493,116.673984,4995.319396,0.843332,2325.584124,10760.0841
2020-10-03 17:15:00,2020-10-03 12:00:00,2020-10-03 12:15:00,2020-10-03,13,40433.778436,37.536276,6539.72728,915.164264,15248.269376,135.099072,4994.683632,0.126092,2345.711032,10217.461412
2020-10-03 17:30:00,2020-10-03 12:15:00,2020-10-03 12:30:00,2020-10-03,13,40841.076568,37.452236,6851.065624,924.169716,15794.804428,135.323956,4994.476572,1.564936,2386.902848,9715.316252
2020-10-03 17:45:00,2020-10-03 12:30:00,2020-10-03 12:45:00,2020-10-03,13,41335.115344,37.344408,7389.750952,965.195912,16098.122164,135.046504,4993.542032,8.777936,2455.488192,9251.847244
2020-10-03 18:00:00,2020-10-03 12:45:00,2020-10-03 13:00:00,2020-10-03,13,41831.981856,37.352488,7762.524752,1047.509456,16498.357904,116.157812,4992.08444,-2.406596,2440.372124,8940.029476
2020-10-03 18:15:00,2020-10-03 13:00:00,2020-10-03 13:15:00,2020-10-03,14,42311.222192,37.349524,7920.309132,1183.162252,17017.984696,52.7527,4991.287536,3.287512,2470.749628,8634.339212
2020-10-03 18:30:00,2020-10-03 13:15:00,2020-10-03 13:30:00,2020-10-03,14,42866.134984,37.310376,8147.567324,1324.50402,17502.488088,57.1206,4990.214664,-1.109348,2544.830032,8263.209228
